"","gene","colon","heart","jejunum","kidney","liver","lung","cluster","membership"
"495","Ildr2",-0.585792058866321,-0.532353824556475,-0.628644050311228,1.96423523321287,0.110813733042597,-0.328259032521438,1,0.937355612991911
"496","Inpp5b",-0.802483305102809,-1.09492215501966,0.240849588415012,1.26494364863796,-0.647519150265367,1.03913137333486,1,0.402342917804977
"497","Ints15",-0.186454517129597,0.0224404242808919,-1.30941881985758,1.25602656073773,1.0167004260864,-0.799294074117856,1,0.39936281189195
"498","Ints2",0.0969613672253339,-0.770028751747503,-0.31185648604859,1.85446085395277,-0.926361517109197,0.0568245337271843,1,0.840466075708076
"499","Ipo4",-0.398757147629533,0.789649772810337,-1.58751745503675,1.02534884462651,0.647432580846715,-0.476156595617272,1,0.33125847089325
"500","Ipp",-0.0218532673566527,-0.402234090538876,-1.214911629755,1.4434303773907,0.891227783887704,-0.695659173627871,1,0.512437970617395
"501","Irak1",-0.439257902496193,0.933551022444069,-1.6205547257049,1.11222623426586,-0.182971356791269,0.197006728282431,1,0.337666183029212
"502","Irf5",-0.916038983200749,-1.15645545529313,-0.533004644846821,1.2938917814908,0.605422055036272,0.706185246813635,1,0.44937027267432
"503","Isoc2a",-0.704483306370368,-0.291980452326784,-0.663353421102191,1.63981567216945,0.812876041879736,-0.792874534249848,1,0.625187826374016
"504","Isoc2b",0.660613349691721,-1.20138098908305,-0.382076621734798,1.09046234335905,0.857236957592638,-1.02485503982556,1,0.329413843847172
"505","Itfg1",0.252066363530503,-0.902728658156541,-0.13863198484781,1.83633285596877,-0.825232266632438,-0.221806309862487,1,0.805819733283735
"506","Itgav",-0.259272952746074,-0.564130734821873,-0.611864576805752,1.86872005076436,-0.788609157490849,0.355157371100185,1,0.877264720465496
"507","Itgb6",-0.187057862874885,-0.382752534139275,-0.567999821619943,1.78585013644621,-1.06450881054477,0.416468892732666,1,0.795343403731849
"508","Itm2b",-0.0892129918063677,-1.44289185864087,-0.587297232367616,1.54281326514736,0.384953561969785,0.191635255697712,1,0.604269278936096
"509","Itpr1",-0.628648891204241,-0.359518739939612,-0.786420550562097,1.90746640241131,-0.390347413562617,0.25746919285726,1,0.915611853926276
"510","Ivd",-0.804625248804856,0.952168320849594,-1.02673833899691,1.36236072570452,0.216134925834026,-0.699300384586373,1,0.450799709757166
"511","Jade1",-0.652713024394575,-0.618732138922719,0.94812601800338,1.50525929004627,-0.186064824870372,-0.995875319861986,1,0.499980266921939
"512","Jmjd8",-0.306339851172681,-0.519917214822086,-0.790035193466605,1.89386414330124,0.300783113956382,-0.578354997796248,1,0.879898981124963
"513","Kank1",-0.332247464279497,0.709090410858045,-1.47288847039357,1.23310784486401,0.517751181227283,-0.654813502276273,1,0.417202792405322
"514","Kap",-0.408297952306881,-0.408191719987788,-0.408191928242709,2.04124144947965,-0.408319083393331,-0.408240765548936,1,0.982033637769151
"515","Kcnc3",-0.715425391872537,-0.660398497360391,-0.775659847885003,1.26437554472671,-0.410338796127661,1.29744698851889,1,0.395404406432465
"516","Kcne1",-0.491500185970883,-0.0139012496517077,-0.499107917724801,2.00272518879699,-0.499107917724801,-0.499107917724801,1,0.956367449939527
"517","Kcng1",-0.374199709465807,-0.523990478613966,-0.276704116103462,2.02476568054102,-0.579898020079477,-0.269973356278309,1,0.970875242257476
"518","Kcnj10",-0.390098961283248,-0.457366415027157,-0.334915369500482,2.03932053308565,-0.413151246319757,-0.443788540955008,1,0.977707845386964
"519","Kcnj16",-0.408731330772185,-0.410568139640314,-0.406910859105841,2.04123595976252,-0.404477827957159,-0.410547802287016,1,0.981931033274597
"520","Kcnk5",0.583256371144471,-1.16302003892186,0.625460641528872,1.30798164116576,-0.296736353895348,-1.0569422610219,1,0.378855085806259
"521","Kctd13",0.435863869565884,0.224933860644999,-0.549994835273211,0.951824447005696,-1.75327416846632,0.69064682652295,1,0.257929135116402
"522","Kctd17",0.0596057776770497,0.499665071150723,-1.03722036734027,1.64902288147927,-0.950209824960277,-0.220863538006498,1,0.668457333147988
"523","Kdf1",0.408004398806997,-1.09319155436757,0.49520458100391,1.56470594690366,-0.68705882310333,-0.687664549243665,1,0.528591622224269
"524","Kdm1b",0.537361167585512,-1.13642578172545,-1.00869242852577,1.52385444489976,0.237740484793424,-0.153837887027475,1,0.603606474187864
"525","Keg1",-0.493123522820544,-0.493129768901422,-0.493272970469675,2.0064751391946,-0.0337420341970492,-0.493206842805908,1,0.959509748280969
"526","Khk",-0.865953990233677,-0.888706143481477,0.754940632816981,1.31922223731817,0.581531778615105,-0.901034515035103,1,0.413014969819597
"527","Kidins220",-0.102748591213468,-0.634994755930662,-0.645210185012227,1.88295175127501,-0.749709924386344,0.249711705267695,1,0.89051491696903
"528","Kif20b",0.412504990056937,-0.866816480435207,0.139657659013157,1.72309089363273,-0.925662489956844,-0.482774572310776,1,0.675103883116064
"529","Kif21a",0.217176261169814,-0.743146697047407,-0.972657127239513,1.79965924180642,0.141393520453458,-0.442425199142773,1,0.817958007246459
"530","Klf9",-0.517687527643671,0.148900385639147,-1.58056861044728,1.19673275044926,-0.121805553002063,0.874428555004608,1,0.411083441011738
"531","Klhdc10",-0.682534940570337,-0.0378167958477032,-1.11630465117908,1.80754505444897,-0.0827505816494067,0.111861914797565,1,0.837710636113945
"532","Klhdc7a",-0.406331570142132,-0.628511814982808,-0.783878106205136,1.91048502064801,0.246726660859014,-0.338490190176949,1,0.901172124996533
"533","Klhl2",0.288845734311192,-1.48883444775298,-0.804350035572734,1.32334678679817,0.527364122852272,0.153627839364082,1,0.471514680932
"534","Klk1b27",-0.367230595289348,-0.687931573077387,-0.110402995045421,1.97286693083849,-0.119370194348943,-0.687931573077387,1,0.912837821659466
"535","Knop1",-0.386710690097803,-0.793167024552455,-1.31871137038192,1.31191360805633,0.424333927701264,0.762341549274579,1,0.484204305370153
"536","Kpna6",-0.738738911487191,1.07894269112272,-1.08452897033265,1.32222495283687,-0.604133564809793,0.0262338026700386,1,0.384627681317032
"537","Ksr2",-0.398865650424029,-0.459819317988703,-0.433291770995845,2.03968249719857,-0.343079599827315,-0.404626157962679,1,0.982111507592624
"538","L2hgdh",-0.937302914452933,-0.04064379109299,0.7163003286155,1.1980901794168,0.462595372018967,-1.39903917450535,1,0.376934823501358
"539","L3mbtl2",-0.315250599922861,-0.785877595624914,-1.16526689558804,1.63695745534041,0.160704294690843,0.468733341104569,1,0.707090486426848
"540","Lama1",-0.427983597375797,-0.663220084857195,-0.487861778529804,1.98918060262006,0.0163282459598939,-0.426443387817163,1,0.949222701458822
"541","Lamc3",-0.442622579154013,-0.718895364397762,-0.639269251054252,1.4024958111104,-0.758010778966705,1.15630216246233,1,0.4734231071838
"542","Lamp2",-0.959865413855529,-0.724347448923849,-0.831116346217989,1.35347652178952,1.00304910486492,0.158803582342927,1,0.43995391777241
"543","Lamtor5",-0.0253895382809841,-0.183090356617514,-0.477419692284378,1.9719612193324,-0.748613529347742,-0.537448102801782,1,0.934630956397778
"544","Lctl",-0.46846842697568,-0.37482984249832,-0.427229863129926,2.03667198396976,-0.472496741504459,-0.293647109861378,1,0.98225997267766
"545","Ldc1",-0.408588974554232,-0.40762635479247,-0.408588974554232,2.04124126957911,-0.408588974554232,-0.407847991123944,1,0.982053518623014
"546","Ldhd",-0.515589869657308,-0.425027972788431,-0.5247439991003,2.00312706958915,-0.0228660831791982,-0.514899144863909,1,0.957519974882982
"547","Leo1",0.823911105502006,-0.531349413275978,-0.46156514394505,1.62288235932953,-0.466971361612793,-0.986907545997716,1,0.624522427290761
"548","Lep",-0.508976616064546,-0.444361152098696,-0.508976616064546,2.00603206304456,-0.508976616064546,-0.0347410627522264,1,0.972233109468521
"549","Letm1",0.0769565255481858,-0.0262873701783546,0.927360557869275,1.13526454550269,-0.503674633326982,-1.60961962541482,1,0.324783036474511
"550","Letmd1",-0.281573457027441,-0.663978679913014,-0.648324995531007,1.94763412824573,0.142239581788085,-0.495996577562349,1,0.922638538943905
"551","Lgmn",-0.51014962724546,-0.274739539406786,-0.505104056042933,2.02755397947904,-0.483153367339894,-0.254407389443963,1,0.980011056820635
"552","Lhx1",-0.413714990462559,-0.416616388686493,-0.380409748026544,2.04104252988543,-0.413685014023338,-0.416616388686493,1,0.980763073278963
"553","Lhx1os",-0.411241507647033,-0.411241507647033,-0.404880210859711,2.04123460629765,-0.407579885231775,-0.406291494912099,1,0.98194685486278
"554","Lias",0.291340350410854,0.958803065578031,-0.715545662172329,1.18406520385526,-0.309376799344232,-1.40928615832759,1,0.369124216126192
"555","Lipa",-0.898393185664253,-0.883855495803185,-0.1610650445241,1.70172728137566,0.600735642101038,-0.359149197485164,1,0.680108653737613
"556","Lipe",-1.04855395750958,-0.0676701983137735,1.18680355172232,1.2618469499964,-0.727511473238964,-0.604914872656409,1,0.377537106028619
"557","Lman2l",-0.49493562369065,0.308116395856717,-1.16850709834124,1.67131569545723,-0.633112239305682,0.317122870023629,1,0.7107363935456
"558","Lmo4",0.0728313299464561,-0.178476839238733,-0.957264963248135,1.55496788483516,-1.11421648364867,0.622159071353926,1,0.605820988003045
"559","Lmtk3",0.373415691459748,-0.72409757013914,-0.362035338609573,1.87112020222109,-0.707914924124078,-0.450488060808046,1,0.845270618401023
"560","Lncbate1",-0.690791189462559,-0.54758763310841,-0.731676859114252,1.79396296475222,0.564384919304974,-0.388292202371974,1,0.78455954566232
"561","Lncbate10",-0.561392334664725,0.438067294346116,-0.580801351993121,1.86572909629797,-0.580801351993121,-0.580801351993121,1,0.836205045266662
"562","Lonp1",-0.580034653814307,0.566533173884528,-1.01941445482078,1.10948354728732,0.97894504979579,-1.05551266233255,1,0.335136364067474
"563","Lonrf1",-0.935190503633111,0.251279281505981,-1.41252247177613,1.31371873893249,0.523417001825587,0.259297953145189,1,0.473588849873748
"564","Lpar3",-0.737994961375702,-0.837372765124733,0.0236367228752137,1.39119468283828,-0.869811571481635,1.03034789226857,1,0.46328929417433
"565","Lrit3",0.992899384456418,-0.738461099909626,-0.41256384704353,1.52984075641094,-0.779139593600174,-0.592575600314028,1,0.536048269752191
"566","Lrp11",-0.242456111553539,-0.322798924033583,-0.672686615643229,2.00226528109856,-0.586302751871575,-0.178020877996631,1,0.974054528426133
"567","Lrp6",0.63065332356026,-1.04653959687695,-0.819115011414035,1.24061783508666,-0.808082598055937,0.802466047700008,1,0.39648355495256
"568","Lrpap1",-0.422095128923799,-0.34326203340779,-0.614154330025904,2.01832623900962,-0.476153011423498,-0.162661735228632,1,0.981092253362025
"569","Lrrc28",-0.848050350389761,-0.561635842819699,-0.612865382337706,1.39887969308304,1.15989964821044,-0.536227765746308,1,0.413640930157767
"570","Lrrc61",-0.162521733146601,0.509009208418227,-0.271200306025895,1.69028580296354,-1.21838792398437,-0.547185048224897,1,0.661453513961791
"571","Lrrc75b",-0.520242515210566,-0.676572892724884,1.15323278314173,1.35628054550288,-1.00316747230122,-0.309530448407939,1,0.385692792960876
"572","Lrrtm1",0.33194668251383,-0.22594758278113,0.240685068285821,1.66222121521585,-1.00445269161719,-1.00445269161719,1,0.617292735562714
"573","Ly6f",-0.468304419578347,-0.468304419578347,-0.3375269323011,2.0352861529462,-0.29284596191006,-0.468304419578347,1,0.974057986976723
"574","Lypd6",-0.723666648397051,-0.462538945102233,-0.198030073967501,1.92755609953743,-0.695969851354424,0.15264941928378,1,0.90107677169566
"575","Lyplal1",-0.255557565717149,-0.848727698337207,-0.657328350873271,1.73325526718728,0.63775561050101,-0.609397262760667,1,0.721820640593286
"576","Lyrm2",-0.107292975596752,0.0557557153139209,-0.909164449874012,1.89916690325153,-0.705459325508699,-0.233005867585992,1,0.901227707350588
"577","Lyrm4",-0.418616445653643,0.0204474573216556,-0.90007654950754,1.9497378690283,-0.309848190533111,-0.34164414065566,1,0.938221461809663
"578","Lztr1",-0.125581503530837,-0.554831450180929,-0.495589035787491,1.93429524339084,-0.827354412138735,0.0690611582471577,1,0.922186157095165
"579","Mad2l2",-1.10928332705325,-0.500117137995699,-0.370360674173089,1.62471698577413,0.760391213116931,-0.405347059669025,1,0.615716832812121
"580","Magi2",-0.542564619684893,0.848792866872467,-0.865117774253255,1.50212660313632,-0.989070524502033,0.0458334484313949,1,0.514149240664609
"581","Man2b1",-0.173392962298572,-1.52008020010971,-0.208954046892925,1.48283557357118,0.615258124073216,-0.195666488343191,1,0.532278679467101
"582","Manba",-0.263091263052379,-0.352829775514112,-0.669288715379732,1.97111148764352,-0.687795514057199,0.00189378035990016,1,0.956663205741529
"583","Mapk14",-0.491265471458202,-0.184966717433639,-1.43158851227621,1.53491255522653,0.00812741463700887,0.564780731304511,1,0.632320859892048
"584","Mapk4",-0.508970152762493,-0.20868013816039,-0.243584625461825,2.01944536565021,-0.530563212874245,-0.527647236391262,1,0.957632497326382
"585","Mapt",-0.799512708004414,0.226154749092562,-0.886170479596379,1.31899315272596,-0.871729522731282,1.01226480851356,1,0.422100650225762
"586","Marchf10",-0.50723845218535,-0.535635207670481,-0.178584466523972,1.91009867032908,-0.863127478683677,0.174486934734403,1,0.886114494560403
"587","Marchf6",-1.23717102501657,-0.160242231670618,1.29860024655089,1.11389179564669,-0.480890950952933,-0.53418783455747,1,0.327029780098411
"588","Marchf8",-0.22323901427499,-1.50951293817428,0.738175679127963,1.37554504410632,0.0940669528680583,-0.475035723653074,1,0.436553896017541
"589","Mark3",0.112980872078471,-0.535115596280781,-0.36314308559169,1.74698453672632,-1.20701410141406,0.245307374481738,1,0.743335137242117
"590","Mas1",-0.316844041337131,0.465059499423039,-0.836095438985956,1.74349253830968,-0.967890796468429,-0.087721760941198,1,0.744099997640889
"591","Mat2a",1.02992584980672,-0.477106087196691,-0.882157018776431,1.31152125565566,-1.09565415999793,0.113470160508674,1,0.416109631513608
"592","Mb21d2",-0.719372600776175,-0.724786985378491,0.869129732434672,1.12755180359432,0.666550531394103,-1.21907248126843,1,0.332065125950905
"593","Mbd3",0.172312564506762,0.583778533997676,-1.20636522408196,1.57588401864403,-0.393564446681599,-0.732045446384903,1,0.61827079020748
"594","Mboat7",-0.561398670217963,-1.20260284820369,1.03055726763654,1.39706991980364,-0.379382602120049,-0.284243066898477,1,0.429682591233887
"595","Mccc1",-0.696592247662659,0.518069471218691,-0.634008989866791,1.80281227062246,-0.267175295924937,-0.723105208386766,1,0.777735364767928
"596","Mccc2",-0.770968572964865,0.475633667416553,-0.994297965667295,1.39873504459235,0.729138986714938,-0.838241160091676,1,0.482798014846635
"597","Mcee",0.170270870742574,0.952822136992091,-1.27824329127803,1.08846962586847,0.169313311879872,-1.10263265420498,1,0.346074179962539
"598","Mcf2",-0.741584307041916,-0.370639081373582,-0.154468446777262,1.93211572970417,0.076160412530506,-0.741584307041916,1,0.876162447450939
"599","Mcoln3",-0.814934497386634,-0.894138941493753,0.496516492133452,1.41306191914011,-0.898069376846314,0.697564404453142,1,0.47554935967401
"600","Mcrip2",-0.423629035182468,0.95125857724343,-0.795084147742301,1.51030131153667,-0.282201641488844,-0.960645064366487,1,0.525838384103414
"601","Mdk",-0.55520070779251,-0.291844552963157,-0.522553579456509,1.95688243194547,-0.700874423828381,0.113590832095091,1,0.939874520919191
"602","Me1",-0.723298737604636,-0.290654181501973,-0.702823508645418,1.93034954159319,0.166473491790661,-0.380046605631826,1,0.909875618421409
"603","Mea1",1.23814688564027,-0.920770841009504,-0.353852220596686,1.18865017347801,-0.119293687331751,-1.03288031018034,1,0.354754873701681
"604","Med28",0.304925538908306,-0.430263206953761,-0.527303451405538,1.86703729974252,-0.939340934879771,-0.275055245411753,1,0.854142826108078
"605","Med29",-1.18906228594166,0.568524096778718,-0.95898979331153,1.41828634800309,0.479816389970408,-0.318574755499024,1,0.505698054791787
"606","Med7",-0.0623363317919541,-0.99692528440271,-0.735873310188072,1.60101576218809,-0.565757147731378,0.759876311926021,1,0.651586504261316
"607","Mep1a",-0.128270442732163,-0.57962650985602,-0.122607469210975,1.99004518085617,-0.579810882571589,-0.57972987648542,1,0.931646908306791
"608","Met",-0.296878157958966,-1.26991055362062,-0.492011932357611,1.72964633441157,0.239634072047434,0.0895202374781926,1,0.745278958416971
"609","Mfap3l",-0.350103300854692,-0.415792501614683,-0.571220497332678,2.00287652770334,-0.602248534525607,-0.0635116933756777,1,0.972893769334644
"610","Mfrp",0.195256355729204,-0.522149602154269,-0.747459437513834,1.68052280630877,-1.05230503109969,0.446134908729821,1,0.70769536740256
"611","Mfsd1",-0.202777222313953,-0.879145187342979,-0.67228075968693,1.9268648918179,-0.030164272802109,-0.142497449671928,1,0.919317860379658
"612","Mfsd13b",0.149863221874275,-0.849779985884418,0.272372983616606,1.75933273948471,-0.981445857386152,-0.350343101705025,1,0.70571930001282
"613","Mfsd2a",-0.708385981140555,-0.764228431607393,0.0549570688773367,1.8471526145887,0.236316690020593,-0.665811960738682,1,0.795207722231389
"614","Mfsd4b1",-0.573423424947233,-0.512793691949104,-0.571431429857731,1.9260673854811,0.275628607351878,-0.544047446078913,1,0.895818690647598
"615","Mfsd4b5",-0.408302734182331,-0.405949698891724,-0.398256039001419,2.0412046616907,-0.413761418325282,-0.414934771289949,1,0.9815260403172
"616","Mgat2",-0.150783029415563,-1.27257937690249,0.639405297155844,1.56955847613871,-0.0954217084620889,-0.690179658514418,1,0.54837841450811
"617","Mien1",-0.0423392393915919,-0.755052851384834,-0.304399470133799,1.93659132151405,-0.0734432868994764,-0.761356473704345,1,0.891962921991232
"618","Mif",-0.681774132244981,-0.0782829684567801,-0.77684311846899,1.43416993064607,1.01662428891704,-0.913894000392356,1,0.465920695259765
"619","Mink1",-0.379016124156619,-0.467767442822265,-0.866809413975456,1.73804458513234,-0.669905023490687,0.645453419312694,1,0.773201041348271
"620","Mipol1",0.0705142597457235,-0.178852624703085,-1.22557320552761,1.46202021681496,-0.875010785835526,0.746902139505541,1,0.549266475838303
"621","Mir10a",0.398686885557208,-0.588861151535416,-0.672972644653722,1.70854284045929,-1.04113686823227,0.19574093840491,1,0.724389319472975
"622","Mir615",-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,-0.408248290463863,-0.408248290463863,1,0.98203568594294
"623","Mlec",0.308741306433909,-0.834983725155906,0.287044615848724,1.72888080439509,-0.859906296900229,-0.629776704621589,1,0.671234736589403
"624","Mlf2",-0.355863459034225,-0.44662433806524,0.923903432910263,1.46709653866669,-0.343571814255299,-1.24494036022219,1,0.471870212679012
"625","Mmp24os1",-0.31249682471733,0.800707765662339,-0.604661426733873,1.63952398290005,-0.915942121299031,-0.607131375812153,1,0.616116852341008
"626","Mmut",-0.656030858418608,-0.0477211918169157,-0.924820906353073,1.53627224957196,0.867021950277149,-0.774721243260512,1,0.556408185763314
"627","Mogat1",-0.410917815886716,-0.412217135496904,-0.413715861392618,2.04121524603414,-0.401178116427298,-0.4031863168306,1,0.982300114955445
"628","Mpv17l",-0.430622187416679,-0.439632226493381,-0.439792547546727,2.03954508447935,-0.332790925734019,-0.396707197288543,1,0.98218821542526
"629","Mroh1",-0.49590844083763,-0.913268736562845,0.164661280064373,1.73318205302168,-0.86464927189134,0.375983116205764,1,0.71549549359992
"630","Mrpl10",-0.588361568670398,0.0844639792471579,-0.537533428261965,1.86955465391017,0.0956564039612314,-0.923780040186197,1,0.834609367558823
"631","Mrpl2",-0.375694067385266,1.03741733779662,-0.744327856237221,1.20369533044563,0.198167551010633,-1.3192582956304,1,0.373696114883663
"632","Mrpl20",0.327902468795701,-0.449613565226075,-0.496137773007762,1.85378628498743,-0.268769133653719,-0.96716828189557,1,0.826371170549715
"633","Mrpl22",-0.428331094819252,0.0899167025755895,-0.76940844435228,1.63269259546688,0.578109248611146,-1.10297900748208,1,0.638095187115756
"634","Mrpl32",0.346849550151078,-0.327641265081749,-1.01509213310915,1.65613066604119,0.294857726287823,-0.955104544289194,1,0.686952630024613
"635","Mrpl36",0.664727952785655,0.562419282025621,-0.222340804434448,1.1652576078911,-0.595148559097469,-1.57491547917046,1,0.367327431630209
"636","Mrpl38",-0.606704363685411,0.157006337924567,-0.829048021694104,1.48410927858276,0.818261060050761,-1.02362429117858,1,0.52219646544777
"637","Mrpl39",-0.657992804646691,0.952823057394078,-0.80148253417407,1.31296200876162,0.29249681393292,-1.09880654126786,1,0.425543323667813
"638","Mrpl54",0.160610964808674,-0.0176407500564549,-0.305070129611721,1.82068816601899,-0.52069872168037,-1.13788952947912,1,0.78151634758043
"639","Mrps12",0.0104374283826472,0.207332133054562,-0.811326633526463,1.25605778841496,0.787123186995137,-1.44962390332084,1,0.411920218872256
"640","Mrps15",-0.0806282584858838,0.662371520658282,-0.203761855964277,1.54035021376047,-0.571501473546989,-1.34683014642161,1,0.550120029524379
"641","Mrps18a",-0.566234848388509,1.09540594628455,-0.984388406034772,1.38370603865529,-0.177229284975081,-0.751259445541485,1,0.435620653469927
"642","Mrps18c",0.792256518984983,-0.291097952856431,-0.391641728602667,1.05017583475112,0.506177493117558,-1.66587016539457,1,0.340597404072573
"643","Mrps21",-0.405880181537431,0.224764379683517,-0.602633748901884,1.90648811139872,-0.281541690667434,-0.841196869975486,1,0.872417439673079
"644","Mrps26",0.30124784226887,0.312996593669874,-0.687282601712776,1.70614554001382,-0.599214040880348,-1.03389333335945,1,0.701613706776545
"645","Mrps5",-0.418725362297344,0.0462446235281292,-0.844324025543362,1.70793810458652,0.486549747378376,-0.977683087652324,1,0.705675522602337
"646","Mrps7",-0.622457603611086,0.592848638479391,-0.855750301275242,1.44202074876614,0.526159346572881,-1.08282082893208,1,0.509659741605077
"647","Mtor",-0.459593130487574,-0.243345504379012,-0.506799004869658,2.03314416751617,-0.416034988140418,-0.407371539639509,1,0.980069502822848
"648","Mtres1",0.30188356102608,0.915253649387761,-0.840161459921445,1.34660897662275,-0.679339763639143,-1.044244963476,1,0.432793509878152
"649","Mtrex",-0.214722534249754,-0.568462367954677,-0.498468006899007,1.86652067603195,-0.895484390947712,0.310616624019197,1,0.867770293641951
"650","Mturn",-0.616446499821357,0.0164821516456823,-0.778109233789757,1.6732679185761,-0.912735291883926,0.617540955273256,1,0.698406691028106
"651","Mtx1",0.69483923565822,-1.00322683112917,-0.378494497623915,1.3315838683866,0.510277627684131,-1.15497940297587,1,0.445276970750736
"652","Myef2l",0.463361956290455,-0.658767454575518,-0.776228553334131,1.48558422272496,-1.09654566008621,0.582595488980442,1,0.544176940714797
"653","Myg1",0.849970770381855,-1.25785739623595,-0.974625054909225,1.09636152790812,-0.35817381768969,0.644323970544891,1,0.349089177500461
"654","Myl6b",-0.207982804956137,-0.450989993598112,-0.560647451741497,2.02789764295775,-0.40468244024904,-0.403594952412959,1,0.980855754605848
"655","Mylip",0.212370749876533,0.212404066879089,-1.06811415966931,1.18927714710514,-1.32309059581384,0.777152791622391,1,0.362355897554044
"656","Myo5a",-0.390341796036041,-0.345270828989147,-0.481667957732553,1.99400965232896,-0.719037181122384,-0.05769188844883,1,0.962955646087858
"657","Myo6",0.626696084663559,-1.18669040424676,0.288965729236219,1.50455884949499,-0.8300969457108,-0.403433313437201,1,0.491280897811393
"658","Myorg",-0.722911730692921,-0.540117404098685,-0.551617082719821,1.41048164294781,1.15346481989135,-0.749300245327731,1,0.417362714802974
"659","Nacc1",0.0785359141549482,-0.174818508911777,0.644524128732024,1.37033163521629,-1.60333198414715,-0.31524118504434,1,0.409709656460234
"660","Nacc2",-0.743003274528703,-0.0640541344138773,0.258291611702123,1.78474640234566,-1.08058348043385,-0.155397124671347,1,0.74105745832636
"661","Nadk",0.402358897205563,-1.73090139023462,0.206798550130286,0.938701311429199,0.762866830444179,-0.579824198974605,1,0.277982615044333
"662","Naglu",-0.407039410894243,-0.660317920475795,-0.863564390294666,1.74747973759521,0.63118590823731,-0.447743924167819,1,0.747679448608261
"663","Nampt",-1.27591899411023,1.02756741313401,-0.0726314480974492,1.32979816670034,-0.374708976744761,-0.634106160881913,1,0.409695292570065
"664","Nap1l5",0.0481240781440629,-0.488064031078027,-0.570596965504958,1.8518226082352,-0.991067642451756,0.149781952655479,1,0.853748298565521
"665","Nat8",-0.636441524330314,-0.639422529439184,0.388908093085776,1.87396987776761,-0.359398474382478,-0.62761544270141,1,0.805059288951351
"666","Nat8f1",-0.642681050282271,-0.657292786946054,-0.566070438052793,1.60225198126394,0.916907904991819,-0.653115610974641,1,0.582952084655333
"667","Nat8f6",-0.432448745302147,-0.432503971143105,-0.368217639481117,2.04049845381073,-0.38340449827774,-0.423923599606616,1,0.979718223856127
"668","Nat8l",-0.490752269611854,-0.199962433281558,-0.50778483226419,2.02138987376527,-0.54698210674467,-0.275908231862994,1,0.975814161960669
"669","Natd1",-0.379049885062238,-0.0816985608483079,-0.892843676528299,1.64217260569766,-0.954878449201619,0.666297965942804,1,0.677093644698108
"670","Naxd",-0.0821079435089151,-1.03576802529545,-0.962797642719774,1.70950257874857,0.152566218790028,0.218604813985532,1,0.7559284039102
"671","Ncam2",-0.707337365076897,-1.15582129431093,-0.0646015181334933,1.39705666519729,0.995758217206017,-0.465054704881986,1,0.432948222733793
"672","Ncan",-0.167604568242174,-0.709217326342959,-0.486610590312603,1.87985977461919,-0.789677792804451,0.273250503083003,1,0.879759068462425
"673","Nceh1",-0.73311061999538,0.608151302273298,-0.803917011845219,1.7566812028541,-0.508398330415337,-0.319406542871464,1,0.746325397714254
"674","Ncoa2",-1.1402935341637,-0.28268960395003,-0.240028424872269,1.54667934114848,-0.704467491069127,0.820799712906656,1,0.584643461378425
"675","Ncoa5",0.338486485621803,-0.171816926154372,-0.411843625072839,1.11743873659174,-1.67249767657644,0.800233005590117,1,0.31186985915477
"676","ND1",-0.622666938274859,0.586641974268207,-0.811146289102076,1.71470436618156,-0.050581965809557,-0.816951147263275,1,0.707114804062302
"677","ND2",-0.741841508086168,0.393666986212867,-0.902178653224348,1.70793559534359,0.2502893285196,-0.707871748765537,1,0.711839534082929
"678","ND4",-0.713395287002095,0.813562210052806,-0.886065212289218,1.53634415508934,0.0731821700588059,-0.823628035909637,1,0.562527503842088
"679","ND4L",-0.493289410551067,0.767672630476925,-0.859997701139438,1.64891228120929,-0.263753932679508,-0.799543867316207,1,0.644457121583337
"680","Ndfip1",-0.845085675826835,-0.970632146373037,-0.203421928630873,1.41589662225054,1.04848452859532,-0.445241400015118,1,0.436744281554377
"681","Ndrg1",-0.319496261552229,-0.404762545026257,-0.343015030899094,2.03619925365182,-0.50584585505909,-0.463079561115154,1,0.976071505480075
"682","Ndufa13",-0.0359215038368768,0.825264406355906,-0.800166431786304,1.47435659715639,-0.266637470874185,-1.19689559701494,1,0.519618114156439
"683","Ndufaf2",-0.0254731438265803,-0.419654502566575,-0.983248987153194,1.92570595444788,-0.138095684306496,-0.359233636595039,1,0.927394890633972
"684","Ndufb3",-0.601543791063941,1.05965659321505,-0.460720983214702,1.39443260433108,-0.254335917608294,-1.13748850565919,1,0.443010327112996
"685","Ndufb4",-0.254322801571333,1.19396461831985,-0.705955246303593,1.31388950051749,-0.564510557309457,-0.983065513652955,1,0.374418663066407
"686","Ndufb8",0.178773940027967,0.976477089676217,-0.79373240281423,1.3718707466851,-0.857406559815948,-0.875982813759111,1,0.430139013079282
"687","Ndufc2",-0.00478756037693869,1.12093397301072,-0.582045275027354,1.27107677038523,-0.619978259514108,-1.18519964847754,1,0.371145408921631
"688","Ndufv3",-0.185152941471901,0.92454606495987,-0.661099143171464,1.49454857981806,-0.467604272986433,-1.10523828714813,1,0.513971254170611
"689","Nedd8",1.13412924480847,-0.308238694450597,-0.498966145549566,1.33758982424722,-0.519749353332031,-1.14476487572349,1,0.433525754203449
"690","Neu1",0.291490007689431,-0.659307718330322,-0.400955896786431,1.91285463427805,-0.516778741283474,-0.627302285567259,1,0.881170328940571
